,actions,assets,dates
41298,0,KVHI,2016-11-03
41299,0,CBS,2016-11-03
41300,1,MITL,2016-11-03
41301,-1,ROLL,2016-11-03
41302,-1,PTCT,2016-11-03
41303,-1,GPRE,2016-11-03
41304,-1,IVTY,2016-11-03
41305,-1,GNMK,2016-11-03
41306,0,APH,2016-11-03
41307,0,HCOM,2016-11-03
41308,-1,CLNE,2016-11-03
41309,-1,ACET,2016-11-03
41310,0,TXN,2016-11-03
41311,0,MGEE,2016-11-03
41312,0,T,2016-11-03
41313,-1,ANIP,2016-11-03
41314,-1,ACHN,2016-11-03
41315,-1,SFM,2016-11-03
41316,0,CHSCP,2016-11-03
41317,1,PRFT,2016-11-03
41318,1,HCA,2016-11-03
41319,0,PNW,2016-11-03
41320,-1,ZIXI,2016-11-03
41321,1,PSA,2016-11-03
41322,1,FLR,2016-11-03
41323,-1,OSTK,2016-11-03
41324,-1,HABT,2016-11-03
41325,0,CVLY,2016-11-03
41326,-1,EXEL,2016-11-03
41327,1,BPFH,2016-11-03
41328,0,OTEX,2016-11-03
41329,1,SPAR,2016-11-03
41330,0,SYNT,2016-11-03
41331,-1,AERI,2016-11-03
41332,0,CSFL,2016-11-03
41333,0,EGOV,2016-11-03
41334,-1,ESPR,2016-11-03
41335,0,GS,2016-11-03
41336,0,IP,2016-11-03
41337,-1,CHTR,2016-11-03
41338,0,VWR,2016-11-03
41339,-1,NYMT,2016-11-03
41340,-1,COMM,2016-11-03
41341,1,CECO,2016-11-03
41342,-1,EVHC,2016-11-03
41343,-1,RGLD,2016-11-03
41344,1,INSY,2016-11-03
41345,1,FTR,2016-11-03
41346,0,MGEE,2016-11-03
41347,0,ITRI,2016-11-03
41348,0,XRX,2016-11-03
41349,1,ACLS,2016-11-03
41350,0,AMRB,2016-11-03
41351,-1,TTMI,2016-11-03
41352,-1,NERV,2016-11-03
41353,-1,INGN,2016-11-03
41354,1,PTSI,2016-11-03
41355,0,MPWR,2016-11-03
41356,1,TWOU,2016-11-03
41357,-1,RWLK,2016-11-03
41358,0,ANSS,2016-11-03
41359,1,SAGE,2016-11-03
41360,-1,GOGO,2016-11-03
41361,0,STT,2016-11-03
41362,-1,LPLA,2016-11-03
41363,1,FARO,2016-11-03
41364,1,TRVN,2016-11-03
41365,1,YORW,2016-11-03
41366,-1,OVAS,2016-11-03
41367,0,RGEN,2016-11-03
41368,0,VFC,2016-11-03
41369,0,HOG,2016-11-03
41370,0,FB,2016-11-03
41371,-1,LAMR,2016-11-03
41372,0,CHCO,2016-11-03
41373,0,AIG,2016-11-03
41374,-1,BEAT,2016-11-03
41375,0,ADP,2016-11-03
41376,1,TDC,2016-11-03
41377,-1,WSTC,2016-11-03
41378,0,ABT,2016-11-03
41379,0,FMC,2016-11-03
41380,1,FORM,2016-11-03
41381,0,EOG,2016-11-03
41382,1,SPG,2016-11-03
41383,-1,CPIX,2016-11-03
41384,0,COF,2016-11-03
41385,1,HBIO,2016-11-03
41386,0,ECL,2016-11-03
41387,-1,CI,2016-11-03
41388,-1,INAP,2016-11-03
41389,1,ERII,2016-11-03
41390,1,NLNK,2016-11-03
41391,0,CAR,2016-11-03
41392,-1,XENE,2016-11-03
41393,1,WLDN,2016-11-03
41394,0,LNC,2016-11-03
41395,-1,CTMX,2016-11-03
41396,1,GPOR,2016-11-03
41397,0,CG,2016-11-03
41398,0,IEP,2016-11-03
41399,-1,JIVE,2016-11-03
41400,1,AMCX,2016-11-03
41401,1,MRCY,2016-11-03
41402,-1,ATRI,2016-11-03
41403,0,RRGB,2016-11-03
41404,1,PRAH,2016-11-03
41405,0,ED,2016-11-03
41406,0,XOM,2016-11-03
41407,0,IPCC,2016-11-03
41408,1,INSM,2016-11-03
41409,1,BSX,2016-11-03
41410,1,VCYT,2016-11-03
41411,1,CDW,2016-11-03
41412,-1,AGIO,2016-11-03
41413,0,UEPS,2016-11-03
41414,0,MNRO,2016-11-03
41415,-1,FSLR,2016-11-03
41416,-1,XLRN,2016-11-03
41417,1,SGMS,2016-11-03
41418,1,CALD,2016-11-03
41419,0,WFC,2016-11-03
41420,0,PGR,2016-11-03
41421,-1,COVS,2016-11-03
41422,-1,TTWO,2016-11-03
41423,1,VTVT,2016-11-03
41424,1,RDUS,2016-11-03
41425,1,MDSO,2016-11-03
41426,-1,SONC,2016-11-03
41427,1,CRZO,2016-11-03
41428,-1,HIIQ,2016-11-03
41429,0,UBSH,2016-11-03
41430,-1,ADMS,2016-11-03
41431,1,STAA,2016-11-03
41432,-1,OTIC,2016-11-03
41433,-1,LHCG,2016-11-03
41434,-1,AMRN,2016-11-03
41435,1,PDLI,2016-11-03
41436,-1,ZEUS,2016-11-03
41437,-1,CSOD,2016-11-03
41438,-1,CERU,2016-11-03
41439,1,ACIW,2016-11-03
41440,0,DMLP,2016-11-03
41441,0,INDB,2016-11-03
41442,-1,ACRS,2016-11-03
41443,1,AAON,2016-11-03
41444,-1,RHI,2016-11-03
41445,-1,BMRN,2016-11-03
41446,-1,CRVS,2016-11-03
41447,0,CAKE,2016-11-03
41448,-1,NEWS,2016-11-03
41449,-1,MOFG,2016-11-03
41450,0,CHD,2016-11-03
41451,1,PDCE,2016-11-03
41452,-1,TTPH,2016-11-03
41453,-1,NXTM,2016-11-03
41454,-1,FDUS,2016-11-03
41455,1,SMTX,2016-11-03
41456,1,PATK,2016-11-03
41457,1,HMHC,2016-11-03
41458,-1,COLM,2016-11-03
41459,0,UPS,2016-11-03
41460,1,BABY,2016-11-03
41461,-1,CYTK,2016-11-03
41462,-1,VTL,2016-11-03
41463,-1,SAMG,2016-11-03
41464,1,AREX,2016-11-03
41465,1,SNAK,2016-11-03
41466,0,GGP,2016-11-03
41467,1,ARRY,2016-11-03
41468,-1,SYNA,2016-11-03
41469,-1,CRAI,2016-11-03
41470,0,ETFC,2016-11-03
41471,-1,GERN,2016-11-03
41472,-1,CRIS,2016-11-03
41473,-1,CSGS,2016-11-03
41474,0,MET,2016-11-03
41475,0,AME,2016-11-03
41476,-1,EPZM,2016-11-03
41477,0,CCBG,2016-11-03
41478,1,BNFT,2016-11-04
41479,-1,AVEO,2016-11-04
41480,-1,ALSK,2016-11-04
41481,-1,FEYE,2016-11-04
41482,-1,MLNX,2016-11-04
41483,0,SO,2016-11-04
41484,0,PCG,2016-11-04
41485,-1,CNP,2016-11-04
41486,0,WASH,2016-11-04
41487,1,CTRL,2016-11-04
41488,-1,EMCI,2016-11-04
41489,1,VSAR,2016-11-04
41490,1,CERS,2016-11-04
41491,-1,NKTR,2016-11-04
41492,0,TRMK,2016-11-04
41493,0,DUK,2016-11-04
41494,1,IMMR,2016-11-04
41495,-1,AES,2016-11-04
41496,0,MCD,2016-11-04
41497,1,CARA,2016-11-04
41498,1,NVIV,2016-11-04
41499,0,BOCH,2016-11-04
41500,1,EDGW,2016-11-04
41501,0,TRST,2016-11-04
41502,0,NWLI,2016-11-04
41503,0,CLAC,2016-11-04
41504,0,GNTX,2016-11-04
41505,-1,WM,2016-11-04
41506,0,PVTB,2016-11-04
41507,0,WAT,2016-11-04
41508,0,DUK,2016-11-04
41509,-1,IMPV,2016-11-04
41510,-1,CSII,2016-11-04
41511,0,PNC,2016-11-04
41512,0,WSTG,2016-11-04
41513,-1,PXLW,2016-11-04
41514,-1,BLDR,2016-11-04
41515,0,BCBP,2016-11-04
41516,0,MELI,2016-11-04
41517,0,XL,2016-11-04
41518,-1,ARTNA,2016-11-04
41519,-1,NYNY,2016-11-04
41520,0,FCBC,2016-11-04
41521,1,PACB,2016-11-04
41522,-1,CTHR,2016-11-04
41523,0,MTB,2016-11-04
41524,-1,SAEX,2016-11-04
41525,0,JNJ,2016-11-04
41526,-1,CTXS,2016-11-04
41527,1,EIGI,2016-11-04
41528,0,FMBI,2016-11-04
41529,1,FIS,2016-11-04
41530,1,BCPC,2016-11-04
41531,1,PENN,2016-11-04
41532,1,JCS,2016-11-04
41533,-1,NVET,2016-11-04
41534,-1,ENTL,2016-11-04
41535,0,BANF,2016-11-04
41536,0,MBWM,2016-11-04
41537,0,SASR,2016-11-04
41538,0,PEBK,2016-11-04
41539,1,APA,2016-11-04
41540,1,AXTI,2016-11-04
41541,0,FBNK,2016-11-04
41542,1,FLIR,2016-11-04
41543,0,FULT,2016-11-04
41544,0,NTGR,2016-11-04
41545,-1,GNCMA,2016-11-04
41546,-1,GNCA,2016-11-04
41547,0,WEC,2016-11-04
41548,1,ALIM,2016-11-04
41549,-1,RTRX,2016-11-04
41550,-1,PMBC,2016-11-04
41551,-1,REGN,2016-11-04
41552,-1,CWST,2016-11-04
41553,1,NATH,2016-11-04
41554,0,PNFP,2016-11-04
41555,-1,CNSL,2016-11-04
41556,-1,LBIO,2016-11-04
41557,1,DGAS,2016-11-04
41558,-1,SNH,2016-11-04
41559,-1,SHOR,2016-11-04
41560,-1,SFLY,2016-11-04
41561,1,WYNN,2016-11-04
41562,-1,COKE,2016-11-04
41563,1,OFLX,2016-11-04
41564,1,BLKB,2016-11-04
41565,0,UBFO,2016-11-04
41566,0,AVB,2016-11-04
41567,1,MANT,2016-11-04
41568,-1,AIQ,2016-11-04
41569,0,RNWK,2016-11-04
41570,-1,TESS,2016-11-04
41571,-1,TSCO,2016-11-04
41572,1,XRAY,2016-11-04
41573,0,UCBI,2016-11-04
41574,-1,AGII,2016-11-04
41575,1,AMAG,2016-11-04
41576,1,LORL,2016-11-04
41577,-1,GHDX,2016-11-04
41578,1,NRCIA,2016-11-04
41579,-1,NAVG,2016-11-04
41580,1,LMAT,2016-11-04
41581,0,ETR,2016-11-04
41582,0,GBLI,2016-11-04
41583,1,OFS,2016-11-04
41584,-1,ABMD,2016-11-04
41585,-1,MNTA,2016-11-04
41586,0,BRKL,2016-11-04
41587,0,TMK,2016-11-04
41588,0,CAC,2016-11-04
41589,-1,NRG,2016-11-04
41590,-1,GAIA,2016-11-04
41591,0,STI,2016-11-04
41592,0,FISI,2016-11-04
41593,-1,EMN,2016-11-04
41594,0,EXPO,2016-11-04
41595,0,RF,2016-11-04
41596,0,SCG,2016-11-04
41597,0,HMNF,2016-11-04
41598,-1,AMED,2016-11-04
41599,-1,TXRH,2016-11-04
41600,-1,CFG,2016-11-04
41601,-1,TSRO,2016-11-04
41602,1,UTMD,2016-11-04
41603,0,HOMB,2016-11-04
41604,-1,EXR,2016-11-04
41605,0,ATVI,2016-11-04
41606,0,AFL,2016-11-04
41607,1,ONCE,2016-11-04
41608,1,LYTS,2016-11-04
41609,0,SOHU,2016-11-04
41610,1,GPRO,2016-11-04
41611,-1,FFIV,2016-11-04
41612,1,FPRX,2016-11-04
41613,0,UMPQ,2016-11-04
41614,0,PCAR,2016-11-04
41615,0,LNT,2016-11-04
41616,-1,CME,2016-11-04
41617,-1,CCRN,2016-11-04
41618,0,ONB,2016-11-04
41619,0,ZNGA,2016-11-04
41620,0,LFUS,2016-11-04
41621,0,SCG,2016-11-04
41622,1,CLVS,2016-11-04
41623,0,MSI,2016-11-04
41624,-1,WRLD,2016-11-04
41625,-1,SKYW,2016-11-04
41626,0,TRNS,2016-11-04
41627,-1,THFF,2016-11-04
41628,1,PCTY,2016-11-04
41629,-1,ROCK,2016-11-04
41630,1,TRUP,2016-11-04
41631,1,CIDM,2016-11-04
41632,-1,PODD,2016-11-04
41633,0,HUM,2016-11-04
41634,0,EWBC,2016-11-04
41635,0,GSBC,2016-11-04
41636,-1,BMTC,2016-11-04
41637,-1,ATRA,2016-11-04
41638,1,NNBR,2016-11-04
41639,1,CTL,2016-11-04
41640,0,RPXC,2016-11-04
41641,0,WSBC,2016-11-04
41642,-1,VRNS,2016-11-04
41643,0,PCG,2016-11-04
41644,0,FFIC,2016-11-04
41645,0,AEE,2016-11-04
41646,1,ACSF,2016-11-04
41647,-1,NSTG,2016-11-04
41648,0,USB,2016-11-04
41649,-1,BBOX,2016-11-04
41650,1,PLPC,2016-11-04
41651,0,PLUS,2016-11-04
41652,0,ANAT,2016-11-04
41653,-1,QLYS,2016-11-04
41654,-1,AMKR,2016-11-04
41655,-1,PETX,2016-11-04
41656,-1,GLYC,2016-11-04
41657,0,ASRV,2016-11-04
41658,0,BHBK,2016-11-04
41659,0,FE,2016-11-04
41660,1,EQIX,2016-11-04
41661,1,IMGN,2016-11-04
41662,0,ACGL,2016-11-04
41663,-1,EML,2016-11-04
41664,1,MDRX,2016-11-04
41665,1,RVNC,2016-11-04
41666,-1,PRU,2016-11-04
41667,-1,GSIT,2016-11-04
41668,0,TMO,2016-11-04
41669,0,TSS,2016-11-04
41670,-1,SYMC,2016-11-04
41671,-1,HTBK,2016-11-04
41672,0,SAFT,2016-11-04
41673,0,ROP,2016-11-04
41674,1,GNVC,2016-11-04
41675,-1,ENOC,2016-11-04
41676,-1,CVGI,2016-11-04
41677,-1,CRVL,2016-11-04
41678,0,WHF,2016-11-07
41679,0,IBOC,2016-11-07
41680,0,STFC,2016-11-07
41681,0,IBKC,2016-11-07
41682,0,BDGE,2016-11-07
41683,-1,AKAO,2016-11-07
41684,-1,OCLR,2016-11-07
41685,-1,DRNA,2016-11-07
41686,1,AMG,2016-11-07
41687,-1,KPTI,2016-11-07
41688,-1,DEPO,2016-11-07
41689,-1,HZNP,2016-11-07
41690,-1,SRPT,2016-11-07
41691,0,HALL,2016-11-07
41692,0,CNBKA,2016-11-07
41693,0,BANR,2016-11-07
41694,-1,PRTO,2016-11-07
41695,-1,LINC,2016-11-07
41696,-1,PHII,2016-11-07
41697,1,PFIS,2016-11-07
41698,0,ZION,2016-11-07
41699,1,TRMB,2016-11-07
41700,-1,SHEN,2016-11-07
41701,1,MTRX,2016-11-07
41702,-1,HALO,2016-11-07
41703,-1,RTIX,2016-11-07
41704,0,INBK,2016-11-07
41705,-1,MLAB,2016-11-07
41706,1,WOOF,2016-11-07
41707,0,FNBG,2016-11-07
41708,0,ASTE,2016-11-07
41709,-1,MRCC,2016-11-07
41710,0,FRBK,2016-11-07
41711,0,ABBV,2016-11-07
41712,1,PRCP,2016-11-07
41713,0,ODFL,2016-11-07
41714,-1,CAVM,2016-11-07
41715,-1,CRAY,2016-11-07
41716,-1,AGRX,2016-11-07
41717,0,AMNB,2016-11-07
41718,0,OMCL,2016-11-07
41719,-1,ANTH,2016-11-07
41720,0,ADS,2016-11-07
41721,1,TICC,2016-11-07
41722,1,NDLS,2016-11-07
41723,-1,LVLT,2016-11-07
41724,0,PROV,2016-11-07
41725,-1,CMRX,2016-11-07
41726,1,NMRX,2016-11-07
41727,1,VRTS,2016-11-07
41728,-1,SENEA,2016-11-07
41729,-1,FATE,2016-11-07
41730,-1,PGNX,2016-11-07
41731,1,JMBA,2016-11-07
41732,-1,ACAD,2016-11-07
41733,0,FNBG,2016-11-07
41734,-1,FLXN,2016-11-07
41735,1,OTTR,2016-11-07
41736,-1,BELFB,2016-11-07
41737,1,NCIT,2016-11-07
41738,-1,IRWD,2016-11-07
41739,1,IPAS,2016-11-07
41740,-1,RMTI,2016-11-07
41741,0,EBTC,2016-11-07
41742,-1,FOLD,2016-11-07
41743,0,BSRR,2016-11-07
41744,-1,PEGI,2016-11-07
41745,-1,DVAX,2016-11-07
41746,0,DGICA,2016-11-07
41747,0,SCHW,2016-11-07
41748,1,CACQ,2016-11-07
41749,-1,OREX,2016-11-07
41750,0,SCSC,2016-11-07
41751,0,PGC,2016-11-07
41752,0,APPF,2016-11-07
41753,0,OKSB,2016-11-07
41754,-1,ITIC,2016-11-07
41755,0,PACW,2016-11-07
41756,0,SYBT,2016-11-07
41757,1,IFF,2016-11-07
41758,0,CTSH,2016-11-07
41759,0,ANCB,2016-11-07
41760,0,CBSH,2016-11-07
41761,-1,ARQL,2016-11-07
41762,-1,IRIX,2016-11-07
41763,-1,UBNT,2016-11-07
41764,0,FDEF,2016-11-07
41765,1,NAII,2016-11-07
41766,1,HSNI,2016-11-07
41767,-1,VSTM,2016-11-07
41768,0,FRGI,2016-11-07
41769,-1,ARDX,2016-11-07
41770,-1,AOSL,2016-11-07
41771,-1,DERM,2016-11-07
41772,0,K,2016-11-07
41773,-1,ATSG,2016-11-07
41774,-1,TESO,2016-11-07
41775,1,RNET,2016-11-07
41776,-1,PTLA,2016-11-07
41777,1,CUTR,2016-11-07
41778,-1,SCYX,2016-11-07
41779,0,CFFI,2016-11-07
41780,-1,WIFI,2016-11-07
41781,-1,IRBT,2016-11-07
41782,1,CORE,2016-11-07
41783,-1,GILD,2016-11-07
41784,0,MRK,2016-11-07
41785,0,WAYN,2016-11-07
41786,1,PDFS,2016-11-07
41787,1,TNAV,2016-11-07
41788,-1,BXP,2016-11-07
41789,0,CZR,2016-11-07
41790,-1,OPK,2016-11-07
41791,1,SSNC,2016-11-07
41792,0,NSSC,2016-11-07
41793,-1,ACOR,2016-11-07
41794,0,BAX,2016-11-07
41795,0,KEY,2016-11-07
41796,0,SNI,2016-11-07
41797,0,PCLN,2016-11-07
41798,0,WAT,2016-11-07
41799,0,CATY,2016-11-07
41800,-1,SMCI,2016-11-07
41801,0,GLRE,2016-11-07
41802,-1,MCHX,2016-11-07
41803,0,AGNC,2016-11-07
41804,-1,EHTH,2016-11-08
41805,-1,ARLZ,2016-11-08
41806,0,CTWS,2016-11-08
41807,-1,NLNK,2016-11-08
41808,1,PLUG,2016-11-08
41809,-1,ILMN,2016-11-08
41810,0,UVSP,2016-11-08
41811,0,ALB,2016-11-08
41812,1,PINC,2016-11-08
41813,0,HFWA,2016-11-08
41814,0,VNOM,2016-11-08
41815,1,BLPH,2016-11-08
41816,0,IPAR,2016-11-08
41817,-1,HMTV,2016-11-08
41818,-1,ZIXI,2016-11-08
41819,-1,FFNW,2016-11-08
41820,0,RBPAA,2016-11-08
41821,0,HAFC,2016-11-08
41822,0,GFED,2016-11-08
41823,-1,IDTI,2016-11-08
41824,-1,GUID,2016-11-08
41825,0,PRAA,2016-11-08
41826,-1,LOB,2016-11-08
41827,-1,INOD,2016-11-08
41828,1,ARLP,2016-11-08
41829,1,FSTR,2016-11-08
41830,0,ESGR,2016-11-08
41831,0,SVVC,2016-11-08
41832,0,HWCC,2016-11-08
41833,0,NGHC,2016-11-08
41834,0,JKHY,2016-11-08
41835,1,FTD,2016-11-08
41836,0,ORLY,2016-11-08
41837,-1,ACXM,2016-11-08
41838,0,LEG,2016-11-08
41839,-1,ATRO,2016-11-08
41840,0,SNBC,2016-11-08
41841,-1,CBMG,2016-11-08
41842,1,CPTA,2016-11-08
41843,0,FFBC,2016-11-08
41844,-1,SATS,2016-11-08
41845,-1,AAOI,2016-11-08
41846,-1,PFMT,2016-11-08
41847,-1,TTOO,2016-11-08
41848,1,TA,2016-11-08
41849,-1,OZRK,2016-11-08
41850,0,TCPC,2016-11-08
41851,0,ASBB,2016-11-08
41852,0,NCMI,2016-11-08
41853,-1,OSBC,2016-11-08
41854,1,ULTI,2016-11-08
41855,0,BK,2016-11-08
41856,-1,EXAC,2016-11-08
41857,-1,HMST,2016-11-08
41858,-1,BIOS,2016-11-08
41859,0,ANDE,2016-11-08
41860,-1,BNCN,2016-11-08
41861,1,FUEL,2016-11-08
41862,0,MCHP,2016-11-08
41863,0,VLO,2016-11-08
41864,-1,OPHT,2016-11-08
41865,0,IIVI,2016-11-08
41866,0,NDAQ,2016-11-08
41867,-1,CCXI,2016-11-08
41868,1,MTEX,2016-11-08
41869,0,PCBK,2016-11-08
41870,0,FIBK,2016-11-08
41871,0,BUSE,2016-11-08
41872,-1,UEIC,2016-11-08
41873,-1,MKSI,2016-11-08
41874,0,WTFC,2016-11-08
41875,1,MDCA,2016-11-08
41876,-1,ASCMA,2016-11-08
41877,-1,FTEK,2016-11-08
41878,0,CECE,2016-11-08
41879,1,OSUR,2016-11-08
41880,0,SFNC,2016-11-08
41881,-1,MHLD,2016-11-08
41882,0,EXPD,2016-11-08
41883,-1,ROKA,2016-11-08
41884,-1,MSFG,2016-11-08
41885,0,PKI,2016-11-08
41886,-1,HDP,2016-11-08
41887,-1,SNHY,2016-11-08
41888,0,LSBK,2016-11-08
41889,1,MCRI,2016-11-08
41890,-1,RP,2016-11-08
41891,-1,TACT,2016-11-08
41892,-1,FOGO,2016-11-08
41893,0,AFAM,2016-11-08
41894,0,HBHC,2016-11-08
41895,1,STRT,2016-11-08
41896,-1,LGIH,2016-11-08
41897,-1,SIVB,2016-11-08
41898,0,BKMU,2016-11-08
41899,0,FFKT,2016-11-08
41900,0,SBGI,2016-11-08
41901,-1,PCTI,2016-11-08
41902,-1,WDC,2016-11-08
41903,0,BLK,2016-11-08
41904,-1,RARE,2016-11-08
41905,-1,UHS,2016-11-08
41906,-1,ELGX,2016-11-08
41907,1,GFN,2016-11-08
41908,0,HBAN,2016-11-08
41909,-1,COUP,2016-11-08
41910,-1,EGLT,2016-11-08
41911,-1,CNCE,2016-11-08
41912,-1,FGEN,2016-11-08
41913,-1,ALGN,2016-11-08
41914,-1,PRIM,2016-11-08
41915,0,JNPR,2016-11-08
41916,0,SLGN,2016-11-08
41917,1,PSEC,2016-11-08
41918,-1,PRGX,2016-11-08
41919,0,FFWM,2016-11-08
41920,0,CSWC,2016-11-08
41921,0,FTNT,2016-11-08
41922,-1,AINV,2016-11-08
41923,-1,CDXS,2016-11-08
41924,-1,FNHC,2016-11-08
41925,-1,CNAT,2016-11-08
41926,-1,ADTN,2016-11-08
41927,0,NWL,2016-11-08
41928,0,HBCP,2016-11-08
41929,1,NWS,2016-11-08
41930,1,CPSI,2016-11-08
41931,-1,AGTC,2016-11-08
41932,-1,PSDV,2016-11-08
41933,-1,EA,2016-11-08
41934,0,RVSB,2016-11-08
41935,0,BLL,2016-11-08
41936,-1,EPAY,2016-11-08
41937,0,INWK,2016-11-08
41938,1,SYNL,2016-11-08
41939,1,TRIP,2016-11-08
41940,1,FANG,2016-11-08
41941,1,ADES,2016-11-08
41942,1,AKAM,2016-11-08
41943,0,CVS,2016-11-08
41944,0,MTGE,2016-11-08
41945,0,CBOE,2016-11-08
41946,0,TBNK,2016-11-08
41947,-1,SNCR,2016-11-08
41948,1,AHGP,2016-11-08
41949,0,UNH,2016-11-08
41950,-1,AVGR,2016-11-08
41951,0,LNCE,2016-11-08
41952,-1,JAZZ,2016-11-08
41953,-1,FORR,2016-11-08
41954,-1,CYBE,2016-11-08
41955,-1,SYY,2016-11-08
41956,0,LBAI,2016-11-08
41957,0,PWR,2016-11-08
41958,0,CTBI,2016-11-08
41959,0,UCFC,2016-11-08
41960,-1,QCRH,2016-11-08
41961,-1,WEYS,2016-11-08
41962,1,III,2016-11-08
41963,-1,BCRX,2016-11-08
41964,1,CENX,2016-11-08
41965,1,QUMU,2016-11-08
41966,-1,ZGNX,2016-11-08
41967,-1,STLD,2016-11-09
41968,0,LABL,2016-11-09
41969,1,OCFC,2016-11-09
41970,1,TAST,2016-11-09
41971,-1,RGNX,2016-11-09
41972,-1,CWCO,2016-11-09
41973,-1,CROX,2016-11-09
41974,0,UNTY,2016-11-09
41975,-1,NVAX,2016-11-09
41976,-1,SCLN,2016-11-09
41977,-1,INFI,2016-11-09
41978,0,BWFG,2016-11-09
41979,-1,CARB,2016-11-09
41980,-1,AGYS,2016-11-09
41981,0,UBSI,2016-11-09
41982,1,MOSY,2016-11-09
41983,-1,AGEN,2016-11-09
41984,1,CEVA,2016-11-09
41985,-1,SGYP,2016-11-09
41986,1,ECYT,2016-11-09
41987,-1,NUE,2016-11-09
41988,0,SHOO,2016-11-09
41989,1,AMPH,2016-11-09
41990,0,FMBH,2016-11-09
41991,0,EBIX,2016-11-09
41992,0,MBTF,2016-11-09
41993,0,RNST,2016-11-09
41994,0,ORIT,2016-11-09
41995,-1,BSTC,2016-11-09
41996,0,IBKR,2016-11-09
41997,0,HFBC,2016-11-09
41998,-1,PKOH,2016-11-09
41999,0,FITB,2016-11-09
42000,0,HTLF,2016-11-09
42001,-1,SHBI,2016-11-09
42002,0,STRS,2016-11-09
42003,-1,ICON,2016-11-09
42004,-1,EVEP,2016-11-09
42005,0,BGCP,2016-11-09
42006,-1,MYL,2016-11-09
42007,1,COTY,2016-11-09
42008,1,LION,2016-11-09
42009,0,CHRW,2016-11-09
42010,0,TECH,2016-11-09
42011,-1,SBAC,2016-11-09
42012,0,GLPI,2016-11-09
42013,-1,DISH,2016-11-09
42014,0,PSTB,2016-11-09
42015,0,HPT,2016-11-09
42016,-1,PBYI,2016-11-09
42017,-1,USAT,2016-11-09
42018,-1,TRUE,2016-11-09
42019,1,ARTX,2016-11-09
42020,-1,FBMS,2016-11-09
42021,-1,CNFR,2016-11-09
42022,0,CVBF,2016-11-09
42023,0,HBNC,2016-11-09
42024,0,GABC,2016-11-09
42025,0,HTBI,2016-11-09
42026,-1,FCX,2016-11-09
42027,1,AVID,2016-11-09
42028,-1,WLFC,2016-11-09
42029,-1,BLCM,2016-11-09
42030,-1,ORPN,2016-11-09
42031,-1,SREV,2016-11-09
42032,0,OVBC,2016-11-09
42033,-1,SRNE,2016-11-09
42034,1,CALA,2016-11-09
42035,-1,ITCI,2016-11-09
42036,1,EVBS,2016-11-09
42037,0,AROW,2016-11-09
42038,-1,AMRS,2016-11-09
42039,-1,TTGT,2016-11-09
42040,-1,AKBA,2016-11-09
42041,0,PFBI,2016-11-09
42042,-1,HLIT,2016-11-09
42043,-1,BBGI,2016-11-09
42044,1,LPSN,2016-11-09
42045,-1,LMOS,2016-11-09
42046,0,FBNC,2016-11-09
42047,1,CBG,2016-11-09
42048,-1,MACK,2016-11-09
42049,1,ATNI,2016-11-09
42050,-1,DLR,2016-11-09
42051,-1,ESIO,2016-11-09
42052,1,CALL,2016-11-09
42053,-1,ABAX,2016-11-09
42054,0,SMBC,2016-11-09
42055,1,TBBK,2016-11-09
42056,1,GARS,2016-11-09
42057,0,BBSI,2016-11-09
42058,0,FITB,2016-11-09
42059,0,FNLC,2016-11-09
42060,1,UG,2016-11-09
42061,-1,ICPT,2016-11-09
42062,0,JCOM,2016-11-09
42063,1,TWIN,2016-11-09
42064,0,PWOD,2016-11-09
42065,-1,IMDZ,2016-11-09
42066,-1,HTLD,2016-11-09
42067,-1,CUI,2016-11-09
42068,-1,VIA,2016-11-09
42069,-1,AMRK,2016-11-09
42070,1,VRTU,2016-11-09
42071,-1,XONE,2016-11-09
42072,0,WBMD,2016-11-09
42073,-1,STMP,2016-11-09
42074,-1,DIOD,2016-11-09
42075,-1,STKL,2016-11-09
42076,0,SONA,2016-11-09
42077,0,NBTB,2016-11-09
42078,1,MATR,2016-11-09
42079,-1,CVTI,2016-11-09
42080,-1,TCRD,2016-11-09
42081,-1,USAK,2016-11-09
42082,-1,BRKR,2016-11-09
42083,-1,TBPH,2016-11-09
42084,-1,PPBI,2016-11-09
42085,0,NWBI,2016-11-09
42086,-1,COH,2016-11-09
42087,0,FITB,2016-11-09
42088,0,CHFC,2016-11-09
42089,0,FRME,2016-11-09
42090,-1,MNKD,2016-11-09
42091,-1,OHGI,2016-11-09
42092,-1,MGLN,2016-11-09
42093,0,NWFL,2016-11-09
42094,1,SCMP,2016-11-09
42095,-1,FLDM,2016-11-09
42096,0,CVCO,2016-11-09
42097,1,ECPG,2016-11-09
42098,0,ANCX,2016-11-09
42099,-1,ADUS,2016-11-09
42100,0,WSFS,2016-11-09
42101,-1,DSPG,2016-11-09
42102,1,SRCL,2016-11-09
42103,1,WETF,2016-11-09
42104,0,NRIM,2016-11-09
42105,0,NFBK,2016-11-09
42106,-1,ELON,2016-11-09
42107,-1,CDZI,2016-11-09
42108,0,UHAL,2016-11-09
42109,0,TCBK,2016-11-09
42110,0,LKFN,2016-11-09
42111,-1,AMRI,2016-11-09
42112,-1,EGRX,2016-11-09
42113,0,SBCF,2016-11-09
42114,0,VSAT,2016-11-09
42115,1,CXDC,2016-11-09
42116,-1,CHMA,2016-11-09
